business_id,city,name,review_count,stars,state,price_range,number_of_checkins,category,restaurant
GwbFYy5ynqwu2F7Yy4OR6g,Belmont,Alternative Beverage,4,4.5,NC,2,15,,0
tVYwEHVr8JEtY-2zrUKhpA,Charlotte,SmartStyle,4,5,NC,2,0,,0
rL_qHT9hW395ZtW11K4NpQ,Charlotte,Walmart Supercenter,7,2,NC,1,49,Food,0
q-I1sEztfa2SMqi1iEszWA,Charlotte,Nails & Spa On Selwyn,24,4,NC,2,63,,0
RVwkwExNkYucEBjGQqlerw,Charlotte,Forever Young Salon & Spa,7,5,NC,,0,,0
BVQnDNDIyZJH9Ik8qogatg,Gilbert,Harkins Theatres SanTan Village 16,61,4,AZ,,1382,,0
CfJ4aVORyQc9ZslPH_aEXQ,Charlotte,Gamestop,3,4.5,NC,3,20,,0
pVAj6z5Jjw1MIM3Y8zgUtA,Pineville,Christies On Main Antique Mall,8,4.5,NC,3,0,,0
vMw9GwQGinUYiRZbwsACCQ,Charlotte,Petco,10,4,NC,,206,,0
6pLcfQSYCjLBf-wArsjryg,Pineville,Harbor Freight Tools,6,4,NC,1,24,,0
DeSunvhdX9i-nfNi7wSN2A,Charlotte,Hayden Olivia Bridal,11,4,NC,3,5,,0
msa8u-I4Cq-eVezLKaiN9g,Charlotte,Sharon Lakes Animal Hospital,4,5,NC,,10,,0
X_LBNXbjeaLxVuL34OntXA,Charlotte,Airport Express,4,3,NC,,4,,0
AKnX8uVqTf3lcXv37NnWWQ,Charlotte,Rebel Base Comics & Toys,28,4.5,NC,2,267,,0
qVRORHVppqN85F8olQXvrQ,Charlotte,Rite Aid,5,3.5,NC,2,17,Food,0
bKXiuZuAWoYLsEgDGsZlvQ,Charlotte,Akropolis Kafe,28,3.5,NC,1,46,Greek,1
LjoJ5RuvX0-2fHs2QaRrPg,Charlotte,Rite Aid,3,2.5,NC,3,56,Food,0
jEOUIh3FmQRW8_h_zSiGvQ,Charlotte,Odalys Bakery,3,4.5,NC,1,4,Food,0
UhHJK7YgQGzxhPnxP2XIoA,Charlotte,The Vitamin Shoppe,8,5,NC,2,63,,0
L2AXPsl-AzyY_b95moUexA,Charlotte,Nail Spa,14,2,NC,2,16,,0
cYvTv8IwVhkoWWn33-Habg,Charlotte,Cvs Pharmacy,7,3.5,NC,2,5,,0
wQBHNxgueDcpTmOiL_yttQ,Charlotte,Cherry House II,17,2.5,NC,1,9,Chinese,1
jIOvEPMW_8aPy7VvLVf7Zg,Charlotte,Pink and Blue Gift Shop,5,3.5,NC,,0,,0
uhfzSwhinP1GF7XZiykpRQ,Weddington,Executive Swimming Pools Inc,3,3.5,NC,,0,,0
AyJUb5QYNA3TpTIN5WwJQg,Charlotte,Extended Stay America - Charlotte - University Place,5,3,NC,2,0,,0
Grn1YlA1xlnIDSmC0S5U4Q,Charlotte,Alterna Studio,4,5,NC,1,0,,0
OB_vJdb0nt8YM2Hzdy3RiA,Charlotte,Rite Aid,4,3,NC,2,19,Food,0
8Hju6FNCD0qBWxsbq63C9g,Charlotte,"Thomas,House & Associates",4,4,NC,,6,,0
w98bAV20hiqX1WBGcPNd8Q,Indian Trail,Panera Bread,14,3,NC,2,61,Sandwiches,1
UdOM49Gg9bVFZ0_MhkVPbQ,Charlotte,Graham Street Grill,4,5,NC,1,0,Greek,1
VM7RYGsrgDtGrncROm7Snw,Charlotte,Goodwill Industries of the Southern Piedmont,11,2.5,NC,1,24,,0
Q4uSuYGGRIyk0fzz5Vz07Q,Charlotte,Best China,14,3,NC,2,22,Chinese,1
fhpPdAPjoCy9QHRCXk1Wnw,Matthews,Kings Jewelry,7,4,NC,2,0,,0
AlhkSDnENMCe0N0bB1zFuw,Charlotte,Cvs,5,2.5,NC,2,25,,0
hwxtTBVmDIqjCKm0eoJWuQ,Charlotte,El Rey Del Pollo,3,2.5,NC,1,7,Mexican,1
kWvokMKomwrcOxjJtdjKMQ,Matthews,Palm Beach Tan,4,4.5,NC,2,18,,0
bZYIXo5xX4qCj69Lq4pW-Q,Charlotte,Starbucks,31,3,NC,2,236,Food,0
#NAME?,Charlotte,Novant Health,4,3.5,NC,,17,,
19R96ARU7-qDBjJBZrhg9w,Charlotte,Pollos Mario Restaurant,10,2.5,NC,1,15,,1
PyO3hDNkl0nyWvm490x-NA,Pineville,Patel Brothers,16,4,NC,1,28,Food,0
kyOYBfmPTxLvut9hEACBew,Pineville,Monkey Joe's,10,3.5,NC,,33,,0
lnAVU4ppvd3p1NCQ6osCFw,Charlotte,Sonic,10,2.5,NC,1,46,Fast Food,1
kVCDJNrMSOaKfJVN7oy6Rg,Charlotte,Steele Creek Physical Therapy & Balance Center,3,3.5,NC,,3,,0
V_n2kHAediOrkarRxPXMBQ,Charlotte,Rite Aid,3,3.5,NC,2,36,Food,0
8ZLveGtVoTUsssaX0TxdXw,Charlotte,Bojangles' Famous Chicken,5,1.5,NC,1,22,,1
T81Yc4_Mu6hehSs7F1yZLw,Charlotte,Salsarita's Fresh Cantina,16,3.5,NC,1,87,Mexican,1
D3Uqs-IfcGklYkdN99VYQQ,Charlotte,The Porch Swing Spa,5,5,NC,2,0,,0
q7zVaAv6pLfDcok0WGUxVQ,Charlotte,The Home Depot,13,3,NC,2,225,,0
yDZJLJTpYJs45aZjT4ZcRg,Charlotte,Harris Teeter,5,2.5,NC,2,166,Food,0
nuBBrsLri52ltvr4RgsFig,Charlotte,Avalon Spa and Nail,3,1.5,NC,,0,,0
i6ejhlRbd3753WYNxpYH2g,Charlotte,Food Lion LLC,6,3,NC,2,9,Food,0
d5Zx8s39kpAegUsxPoQsjQ,Charlotte,Jin Jin Chinese Restaurant,13,3,NC,1,24,Chinese,1
uaoUawtIqJRv7ddO50HHYQ,Concord,Deluxe Nail Spa,3,3.5,NC,2,0,,0
L06gXRnG_K9ebzI024uiyw,Pineville,Bargain House,3,4.5,NC,,0,,0
1tls08iY7KDKFeyLG-OdHQ,Charlotte,V H Nails,4,3.5,NC,2,4,,0
W4V39sgJk8kWq1YyAL2WyQ,Charlotte,Hilton Garden Inn Ayrsley,11,3,NC,2,81,,0
VotNEg67JKuTUrFZX6seoA,Belmont,Hampton Inn Belmont At Montcross,6,4,NC,2,21,,0
svqFVKU3p8yO9tu9w-0K6g,Charlotte,Cook Out,7,3,NC,1,59,,1
YgpvEiMnwxA0aLayi2w6hg,Pittsburgh,Spa Jema,10,4,PA,3,7,,0
vu-iNdhjho2wrcB-n4Rg1Q,Huntersville,Paws & Perms Pet Salon,9,5,NC,,4,,0
dTi-o2JcLexJlwtCLPMzjw,Charlotte,American Army Navy,3,3,NC,,8,,0
4mG8-sqQPAARffh3Fwev3A,Charlotte,Pinky Nails,4,3.5,NC,1,15,,0
icnzSKlSoiEibBTEW6dtMg,Charlotte,Firestone Complete Auto Care,6,4,NC,,10,,0
c7oaNUgfrp5yBz5P8GXCTg,Concord,Victoria's Secret,3,3,NC,3,17,,0
NEgIJ7XhyytDRbuxi3AB8w,Charlotte,Tuffy Tire & Auto Service Center,6,1.5,NC,,15,,0
mcumibiZ0uWLRyyv1IecqA,Charlotte,Rooms To Go Clearance,5,3,NC,2,5,,0
UcAlpX1rdrP_W54bgmNhMw,Charlotte,Arooji's Wineroom Ristorante,14,3,NC,3,8,Italian,1
5nek9yS1aS49K1XO6_JuQg,Charlotte,Creekside Dental,4,2,NC,,0,,0
yIwM-yypM6mF9JrjokYWVg,Charlotte,Gap,3,3.5,NC,2,14,,0
n_0v_kCI2yR6Soez5vAu7A,Charlotte,Dunkin' Donuts,12,2.5,NC,1,93,Food,0
8--DLKJ-NY-bW8fSIDXa0Q,Charlotte,Delancey Street Deli,3,2.5,NC,,5,Sandwiches,1
fou3Dgdu6cSQ2KEZ-IRzzg,Belmont,HouseMaster Inspections of Charlotte Metro,3,2.5,NC,,0,,0
#NAME?,Charlotte,Charlotte Krav Maga,5,5,NC,,19,,
g53tXTXOp9YVpgzfarx_qQ,Indian Trail,Walgreens,3,3.5,NC,1,16,Food,0
flIAi5ML2pEEXo9cqdrzoQ,Charlotte,Mallard Creek Animal Hospital,7,5,NC,,9,,0
wBBB22ygfblqNBEfa7B4FA,Charlotte,Ivy & Leo,9,4,NC,2,39,,0
MinmL_75PjWn-HK-D-_zkw,Charlotte,Elegant Nails,7,2.5,NC,2,4,,0
i0I7okVkqIeXEElvmaeHnA,Charlotte,Meca Properties,6,1.5,NC,,0,,0
I_Ex3cEpjrjLIT0B7QXlBQ,Charlotte,Music & Arts,3,2.5,NC,3,11,,0
#NAME?,Charlotte,Captain D's,3,2.5,NC,2,5,Seafood,
CHQ-SGmnBsurEywsmoPilg,Charlotte,Providence Country Club,3,4.5,NC,,9,,0
nu62FV0yswr5AIg2rpCb2g,Charlotte,Pine Cleaners,12,3,NC,2,7,,0
MXLFlk7FcN6wvrNhs9q31w,Charlotte,Styles by Shawn,4,2,NC,2,26,,0
R_7y2b1KnblS3ktGocMh1A,Charlotte,Rita's Italian Ice,25,4.5,NC,1,132,Food,0
4hIgjUbEK1Gan9BoDY-SLw,Charlotte,Pike's Pharmacy Inc,5,4.5,NC,2,0,,0
RP-QQ2vL2_7dczVJrAaSGg,Charlotte,The Dog Wizard,6,3.5,NC,,0,,0
z4XSoxycbGyCGkawtECxtw,Charlotte,City Barbers At Highland Creek,7,4,NC,2,15,,0
12skvTfiHGvV5oCvER0jaw,Charlotte,McMullen Creek Market Shopping Center and Executive Office Suite,3,3.5,NC,,50,,0
XFDfw6Vol6iIW3JAHzoCpg,Charlotte,L & D Flowers of Elegance,3,3.5,NC,2,0,,0
2hM--u1QSxnJsdsExT42Lw,Charlotte,Waffle House,7,3.5,NC,1,49,Diners,1
O7bxIpIXoq4BpAjpjxI2Wg,Charlotte,Onyx Club,8,4,NC,2,36,Nightlife,0
j-U9T0SzyvH04FYmRPjT5w,Charlotte,Shane's Rib Shack,30,4,NC,1,152,Barbeque,1
y3MLEuELCNiTKybOcMM7Kw,Charlotte,Borders Books Music Movies & Cafe,5,3.5,NC,2,15,,0
kj2_OwsWdPc1cYiewVab5Q,Charlotte,LensCrafters,6,2,NC,2,6,,0
pHRT2vbjAql-MCp02lk2jA,Charlotte,Anthropologie,6,4.5,NC,3,22,,0
GOCE3_gPJ8mV0jOjPqpMyw,Charlotte,Fossil Store,3,3.5,NC,,14,,0
rIpQ6vk02i4Np15ViGjayg,Charlotte,Yeung's Lotus,5,3,NC,,8,Chinese,1
8ppZrkg5DrOJvAfGGzgq8A,Charlotte,J.Crew,4,3.5,NC,3,4,,0
5NOXZ2UNYeWVW3fc31kI_w,Charlotte,Starbucks,12,3.5,NC,2,78,Food,0
scC7uUSYpU1Ef5_t2UksoA,Charlotte,Kalons and Glidewell,10,4,NC,,4,,0
lAo0BeY7Egw0Za3A59xQOA,Charlotte,Target,10,3.5,NC,2,317,,0
ECxKk6QlfUvz6GhUCichUg,Charlotte,Best Buy Blakeney,14,3.5,NC,2,183,,0
ShNOGchl0bUXAK0sSDm7-g,Charlotte,Edible Arrangements,5,1.5,NC,3,0,Food,0
iUmqhLRFVo34WswW55Nlog,Charlotte,Hungry Howie's Pizza,8,3,NC,2,34,Pizza,1
crxHps4grbzL5Bjo0Bih8w,Charlotte,Metropolitan Cleaners,5,1.5,NC,,0,,0
dtKXcHThcRQ7w5q5QdihpA,Charlotte,Starbucks,14,3.5,NC,2,176,Food,0
jGCBQRRvtGWBTUse6nuGQA,Harrisburg,Auto Bell,5,1,NC,,17,,0
9Jh0PwONgBr14W7UUs8ynA,Charlotte,Rite Aid,3,4,NC,2,7,Food,0
86OsYE84IH2ELHHM4Mpk9w,Charlotte,Salon Salas,3,3.5,NC,2,0,,0
QCyP_mR_l-VCx_kq35_MCw,Charlotte,Gymboree Play & Music,5,4,NC,,0,,0
wg870AhKFZmwZoOwzylIMA,Charlotte,Dippin Dots,5,2.5,NC,1,9,Food,0
QRWBXgDniF3uX3YJFbUFeA,Mint Hill,Mint Hill Art,3,4,NC,,0,,0
djpR_kdjmE74e4U4i-4b4w,Charlotte,Sunflower Family Restaurant,6,4.5,NC,1,71,Diners,1
cHRHbhr4ZWVBvsgL8_8yIw,Harrisburg,Jv Nail Spa,4,1.5,NC,2,0,,0
zan5236LBFEvg2VsS6e0mg,Charlotte,Banfield Pet Hospital,4,2,NC,,6,,0
7FljHdGt_mU0n_bOs64XEg,Concord,Adjustable Services,5,2.5,NC,,0,,0
9asT9uh-LcL393nbp3_yog,Charlotte,Decadent Designs Bakery,30,4,NC,2,34,Food,0
k_7-upc-x83tt83weB8CRg,Pineville,Candy World,3,1,NC,,0,Food,0
dGikjKDCMfpZlSAGCAQb9w,Charlotte,Relax Nail Spa,8,3,NC,2,0,,0
StiEXS2nnXeM-tgzbimZAQ,Mint Hill,Showmars,9,3,NC,1,26,Breakfast & Brunch,1
yVhZLUJPs5-gj_sA7__5fQ,Charlotte,McAlister's Deli,16,3.5,NC,1,107,Sandwiches,1
Kt_FY_7wG8Sm0zA-t96JZg,Charlotte,Party City of Charlotte,4,3.5,NC,3,22,,0
zwWXHOPzfO6Yb32uOLVUuw,Charlotte,Captain D's,4,3,NC,1,9,Seafood,1
dDBh6XvLZRdtWfYiKDd67g,Charlotte,Wesley Village Apartments,8,2.5,NC,,205,,0
mhotbecZYG8wonnw6yLdcQ,Charlotte,Dermatology Laser & Vein Specialists of the Carolinas PLLC,3,3.5,NC,,7,,0
ahsgL9H6OnzM7sq9sMsgNw,Charlotte,Kixx,4,4,NC,3,5,,0
Om0R8-CD6qGrxz05i6oeFA,Charlotte,Smoothie King,3,3.5,NC,2,49,Food,0
ALWRUCVUnhL7qS7gPqbA5Q,Charlotte,Palm Beach Tan,4,4,NC,2,82,,0
RgY2o2itW7-ydy228N5xhQ,Charlotte,Panera Bread,31,3,NC,1,349,Sandwiches,1
VTFlkPe1RutkYS5DmqANzA,Charlotte,Solar Nails,8,2.5,NC,2,18,,0
5Xh1Hg9OSJsty3vic7nGsw,Charlotte,Quest Diagnostics Incorporated,6,2.5,NC,,4,,0
#NAME?,Charlotte,Jack in the Box,6,3.5,NC,1,43,Fast Food,
L7UxfZyS_-jFOxRwG0SZWw,Tempe,Jimmy John's,106,3.5,AZ,1,229,Sandwiches,1
HHNnxstKEjJ0ofgoKk1jSg,Phoenix,R+R Massage and Chiropractic,43,4.5,AZ,,48,,0
UzgAYtTGXan_9CDc7oxT7Q,Gilbert,Eli The Handyman,48,4.5,AZ,,0,,0
HLtp0q1YlIr6z0Aslc5LLw,Mesa,Dick's Sporting Goods,15,3.5,AZ,2,78,,0
60XhkXuS1g9Aza2OPvMgIg,Glendale,Apple Store,69,3,AZ,3,446,,0
p2ZhS0Hm5YAhXdS7AbiyKQ,Phoenix,Cave Creek Recreation Area,5,4,AZ,,19,,0
swVh8vZEplsQnGoGOt_ABg,Las Vegas,Amore Patisserie,28,4.5,NV,1,11,Food,1
1ceBevFHpg9tGg3Xq5SmhQ,Las Vegas,Romance Lounge,4,4.5,NV,2,4,Nightlife,0
4ASVc-idKESyU9w-atsueg,Pittsburgh,The Loom Exquisite Textiles,10,4.5,PA,2,9,,0
x9vi-Xb0MlyvnyfnUwjI2Q,Pittsburgh,Penn Avenue Pottery,6,4.5,PA,2,14,,0
8E5RMnIHWr3dy13eLZxP5A,Charlotte,BROW,17,5,NC,2,4,,0
0b-zTb8lUrUAOTyGLuZ2KA,Phoenix,Deluxe Dry Cleaners,4,3.5,AZ,2,0,,0
PfJ17JQJKsX9KHHEkkr6iQ,Phoenix,Dunkin' Donuts,54,2.5,AZ,1,515,Food,0
h_ruhAa6KGEI2rS2iMyBAQ,Mesa,Match All Drywall Repair,7,5,AZ,,0,,0
CZBYYCb4xBwNlSIYNc6Eiw,Apache Junction,"Siphon Draw Trail inc. Flatiron, Superstition Mountain",38,5,AZ,,57,,0
0MwmbY8VX8LGeI43t0ET0Q,Las Vegas,Cloud Nine Balloon Ride,3,3.5,NV,,0,,0
UPDqYwmUmVYcNy8oqGcXvQ,Mesa,Papa Murphy's,5,4.5,AZ,,22,Pizza,1
1hcGT6I1vAIH_pZuyud0HQ,Phoenix,Brickyard Sports Bar and Grill,3,2,AZ,2,6,American (New),1
O7fXh4ODsi--5LmJKTHn2g,Phoenix,Cartel Coffee Lab,201,4,AZ,1,1103,Food,0
6Rcn0whH_AA0BaONMCbZxw,Las Vegas,The Cup,33,3,NV,2,77,Food,0
1zGbZbt0IvQv5uIao6N3Eg,Las Vegas,Mobile Notary Public,4,5,NV,,0,,0
_k_87tliWScj1Vwh37QZtQ,Avondale,Enterprise Rent-A-Car,11,3,AZ,,6,,0
aaud6-WdCllYI1hxanyvqw,Phoenix,Jon Simpson Photography,11,4.5,AZ,,26,,0
uFi6gZIorIy9WGkCxnGrdQ,Las Vegas,Wasabi Jane's Rice & Noodle Works,25,2,NV,1,42,Chinese,1
Pnj_opqjq74nppSYovfOsQ,Chandler,Ocotillo Pilates,4,5,AZ,,3,,0
PfgUEcCf_RDWJ_EGwjm30g,Las Vegas,Yogurtland,108,4.5,NV,1,1065,Food,0
kDyhBd3-GolDT9QH-pybSg,Pittsburgh,Lin's Hair Studio,6,3.5,PA,2,3,,0
UeJJZwYkxjXQjBj-Pvu1NQ,Las Vegas,Cupcakery,89,3,NV,2,202,Food,0
V0-5Dja5_jYFUbx2S1WaEA,Las Vegas,Poppy's Frozen Yogurt,94,4.5,NV,1,340,Food,0
Tfv2d823KLiSra0GcZBdhg,Phoenix,Sparkletts Water,82,1.5,AZ,2,0,,0
O79VMfenYK9nHKlY9uuZcg,Paradise,Welcome To Las Vegas Sign,202,4.5,NV,,1306,,0
mdJexpXodFHgNSs928YLrg,Las Vegas,Sweet Surrender,25,3,NV,2,47,Food,0
7xNe2WZAQUGMp1_CxGVKnQ,Pittsburgh,Las Velas,131,3,PA,2,248,Mexican,1
#NAME?,Pittsburgh,Kous Kous Cafe,56,4.5,PA,2,54,,
wchiirN_1YNTjU2C5KdsJQ,Las Vegas,Tom Ford,30,4.5,NV,4,84,,0
hP6fpujKsFWD5N__KZA4Iw,Charlotte,Passage To India,174,4,NC,2,650,Indian,1
XC9Z7nHuJPnghOzsTdCujw,Las Vegas,Eve The Nightclub,94,3,NV,3,118,Nightlife,0
ELteSrWsLsF0S24gE3VDvw,Scottsdale,Fascinations,10,3.5,AZ,2,29,,0
7BHPdYVv0Fn9Tef_XLCuzg,Scottsdale,Fascinations,16,4.5,AZ,2,100,,0
9KT-mwtptjoiObuDQUTK5A,Las Vegas,Sushi Avenue 2,8,4.5,NV,3,3,Sushi Bars,1
1FhaKoigneVhlKFQll_ZGA,Scottsdale,Scottsdale Airport Autocare,9,4.5,AZ,,3,,0
nOvUzM8gHkWmDj0eUQTSow,Goodyear,Phoenix Nails & Spa,46,3.5,AZ,2,101,,0
amvsWhx0TetKUStWp6KwtA,Las Vegas,Above Par Carpet Care,6,4.5,NV,,0,,0
8to9rLnHzWzf6qBCFhv3DQ,Glendale,Thunderbird Executive Inn,18,4.5,AZ,2,16,,0
XgDQvv4mxwn0LYOt-XoF3w,Phoenix,RadioShack,4,2,AZ,2,8,,0
M4aGbEXZjOnBFn9C6IbrYQ,Las Vegas,Rock 'n' Roll Las Vegas Marathon & Half Marathon,145,3,NV,,136,,0
HcWzBMsKuDDcuB-Q-FE4Ug,Scottsdale,Outrageous Olive Oils and Vinegars,41,4.5,AZ,2,93,Food,0
6EGlv80kr8cwMT9qkKtXuQ,Scottsdale,New Serenity Spa,7,5,AZ,2,6,,0
LH3rJp8zwZPht-MCkPXoAg,Las Vegas,Hotel 32,40,4.5,NV,3,76,,0
faRVySO03qld8fWHCW14dw,Mesa,Lovely Little Cake Shop,3,3.5,AZ,2,0,Food,0
ceUNa4sQh53Qx-7bZdTrEg,Phoenix,PHX Clean,5,4,AZ,,0,,0
sp8tuZOSn0u9zIsO8sto5g,Las Vegas,The Market Tea Room,12,3.5,NV,2,9,Food,0
YqNems3Y68TA3HAW-DiK8A,Laveen,Walgreens,5,2.5,AZ,1,54,Food,0
PAHvY23KgO6PggjhXFPC-w,Laveen,Circle K,4,1.5,AZ,1,10,Food,0
GUxWblMRFzCgy2qDfj5yRg,Queen Creek,Dunkin' Donuts,26,2,AZ,1,112,Food,0
Q30N3A8_JOPwYpHes-xbpQ,Las Vegas,Bonkerz Comedy Club,4,3.5,NV,,8,,0
0Rrih6W3LGrNGB_3cQaplg,Phoenix,Fry's,19,3.5,AZ,1,222,Food,1
eEVTu_aFu5IxZT0JTvbFgg,Scottsdale,Appaloosa Library,15,4.5,AZ,,58,,0
VtHKaOSOPhZqDGf85X1oiw,Phoenix,Pasta and Sugo,17,4.5,AZ,1,23,Italian,1
UDoqO8p1Co0Sru-1MRBNmA,Litchfield Park,Walgreens,3,3.5,AZ,1,15,Food,0
jvNEXMuoeFXhUrOFlduNJw,Chandler,Steve Sears - State Farm Insurance Agent,3,3.5,AZ,,0,,0
FurH1SdN1OQviPrtMEQBCg,Las Vegas,Popcorn Girl,153,4.5,NV,1,435,Food,0
orhfOJpK3sZ597gd3pqvTQ,Phoenix,Downtown Phoenix Venues,6,4.5,AZ,,103,,0
HDW21hu4ptW6zPYkyE9geQ,Mesa,Central Mesa Veterinary Hospital,21,4.5,AZ,,22,,0
zUEy3NGSw9WxcCAN3fL6Vg,Scottsdale,Top Notch Transportation,13,4,AZ,,0,,0
y0_Yc9NS-nro-pDGKhiFjw,Phoenix,Alcatraz Locksmith,48,4.5,AZ,,12,,0
2xb4C87vgqW0kLZfxwwL7A,Chandler,Budget Blinds serving The East Valley,7,4.5,AZ,,0,,0
G6vXlMA2YwXQoKZuTUr7gQ,Las Vegas,Edible Arrangements,7,2.5,NV,3,13,Food,0
F9VfuJ7lHgdX-O171Q5rVg,Phoenix,Grateful Spoon Gelato,17,4,AZ,1,70,Food,0
7ny4_wGLLCRZlX5UU5u4ew,Phoenix,Inner Radiance Spa,18,4.5,AZ,2,10,,0
gTEL4oF7yxx4-e_QDHQfYQ,Las Vegas,Tobacco Town Cigars,15,4,NV,2,61,,0
JvJjaTJCyUGu5SDpoJWvZg,Phoenix,Meatballz,9,3,AZ,2,7,Italian,1
_nK14SQpCRBFA726oP9Arw,Scottsdale,La Lou Salon,23,5,AZ,2,22,,0
V6Pu0Ijqa5zvb_daMVSM6Q,Charlotte,Golden Corral Family Steak House,12,3.5,NC,2,72,,1
953LptB3x4ww9RofFjbhXw,Phoenix,Sunday Cycles Bike Shop,40,4.5,AZ,2,34,,0
Zdqj-AmSocciVJ_lqtJx7w,Glendale,Energy Tanning,8,4.5,AZ,2,24,,0
rTiHdcllDqPh6G46jtJ-SA,Chandler,Papa John's Pizza,6,3,AZ,1,13,Pizza,1
AArmZc2tKoykigR6qncLZA,Chandler,Little Caesars,7,3,AZ,1,15,Pizza,1
G1_uulnhkAUBsaMAlJFc_g,Sun City,Dominic's Bistro Italiano,34,4,AZ,2,23,Italian,1
uEM0101eGSP6P2A1XEYYbw,Avondale,A&W,3,2.5,AZ,,43,American (New),1
7Agy-b2_70zT8a460kQSAg,Tempe,Gentle Care Animal Hospital,13,5,AZ,,7,,0
uvXSzfdxMryH3Qj0zzHVWw,Charlotte,Spice Bazaar,4,4,NC,1,0,Food,0
bQKHjPc2A1uO5B3CYPbHBg,Charlotte,Caribou Coffee,6,4,NC,2,41,Food,0
tl8Pi1CrssyAE_4WDtkb7w,Scottsdale,ModWed,14,5,AZ,,0,,0
03jjI-SUBkV_fhDVP5HQRg,Henderson,Dick's Sporting Goods,53,3,NV,2,304,,0
2oBD-9QXTiXA4WRP-JaTcQ,Henderson,Unique Pizza and Subs,5,4,NV,2,0,Pizza,1
8aXm2jhtITo2eCWBzz7Txg,Scottsdale,Tom's Thumb Trailhead,47,4.5,AZ,,144,,0
LHxcpN9owNm39r9JM9GKSQ,Las Vegas,St Tropez Convenience Mart,8,4,NV,2,28,Food,0
PhAOb3vhLzTmhh9f06sYgQ,Phoenix,Sears Auto Center,17,3,AZ,,25,,0
ha9cEGWLO4PDE7u7QmPgFw,Las Vegas,Kiki de Montparnasse,16,5,NV,4,64,,0
08u8R53F7kT6avQbIrLhvQ,Chandler,Paseo Vista Recreational Area,24,4.5,AZ,,195,,0
A9HenpWb_6xCPvKeOaesfw,Charlotte,Gleiberman's Kosher Mart & Restaurant,5,4,NC,4,0,Food,1
hzHyNCc3WijMVOzPcCuRJg,Mesa,Caffe Boa Bistro,41,4,AZ,2,19,Italian,1
0wc5ar15VqAcP1mLpEFVGw,Gilbert,Hawaiian Sun BBQ,6,4,AZ,1,6,,1
0cn8gc3_77_JvDxb_Lrm-g,Las Vegas,CSI Cleaning Services,5,2,NV,,0,,0
CLm3Ev05GAn-CsjnkxJZsQ,Scottsdale,Arizona Language Center,5,3,AZ,,0,,0
rcyO0WSXanfEnWBBh4CCNA,Phoenix,"Rainbow Ryders, Inc Hot Air Balloon Company",25,4.5,AZ,,33,,0
rXQn6FNGO78zeY6Jc0og8Q,Glendale,Shelley's Specialty Desserts,33,4.5,AZ,1,52,Food,0
FX5mDx1QR31IoCZznjJJ5w,Scottsdale,Hot Dog Stop,79,4,AZ,1,201,,1
DIVawtwHz4hIl_6PQXfHlQ,Phoenix,Antiques on Camelback,6,4,AZ,2,24,,0
9VqoZVN8iqf5UsMIwQkgDA,Phoenix,Space Massage Studio,83,5,AZ,2,167,,0
GjXFqTSGoVoExrs8ifAiWQ,Urbana,Walgreens,3,1.5,IL,2,5,Food,0
EYTU_n9sYPPirtyNmucC-w,Urbana,Town & Country Apartments,8,1.5,IL,,5,,0
WO4W1recRl2HNBufSDDC4Q,Urbana,U-Haul Co,3,1,IL,,0,,0
4qe-LsO26fb-53qzAhHr5Q,Urbana,New Prairie Construction,3,3.5,IL,,0,,0
XMLbJeauBC6DANgNsJO6CQ,Champaign,Big J J Fish & Chicken,15,4.5,IL,1,19,Fast Food,1
K93pT-KyFyjG1u6SNm-T_Q,Phoenix,Winestyles,12,4.5,AZ,2,30,Food,0
rSlHF-Vl-lWjqKvDGPb5-Q,Mesa,Commemorative Air Force Arizona Wing,14,4.5,AZ,,98,,0
N70nPldbHWvPo2aNYHlW2w,Champaign,Champaign Dental Care,3,2.5,IL,,0,,0
rEVeAGHgcNdmNX3Vpnl-Vg,Urbana,Circle K,3,2.5,IL,1,6,Food,0
D8T0g536y3OLkGKuPXSLPg,Champaign,Quencher Smoothie's,4,4,IL,,0,Food,0
ZcAPBAbN1E-8q1-CLY8T6Q,Champaign,Portrait Innovation,4,1,IL,,0,,0
FB9vthfcYNQD3PPBfMnyLg,Champaign,Motherhood Maternity,3,2,IL,,0,,0
wzr66Biu-Cn5VV0kTkADHg,Urbana,Walgreens,3,2.5,IL,2,5,Food,0
ALiZ9e3GXt9eVwYcRkNeOQ,Gilbert,Classic Car Spa,68,3,AZ,,98,,0
AOzZOE3D5G6B7QHBU1QS-w,Las Vegas,The Vitacost Store,41,4,NV,2,92,,0
UAQ-W80kKvb5ot2aXpWIIw,Las Vegas,Tropical Smoothie Cafe,96,2.5,NV,1,789,Food,0
3BCp1-X9zNWNCLo-FqmRXQ,Savoy,Chittick Family Eye Care,3,5,IL,2,14,,0
Fc7OrZXf4Welvt9TJ7K-sg,Las Vegas,India Masala,143,3.5,NV,2,188,Indian,1
4VBumv4lioLm00DxYU0cPw,Urbana,Urban Beauty & Fashion,4,5,IL,2,0,,0
fyOgdsqdxVWP-4YKs5LIUw,Champaign,Edible Arrangements,4,4.5,IL,3,0,Food,0
d2gSR1couW3qGw1sluLYqQ,Urbana,Beads N Botanicals,7,3,IL,2,0,,0
boqWlYtu48UVFiJilQBjyw,Madison,Fresh Madison Market,33,3.5,WI,2,144,Food,0
